strut_id,label,r_eq_med_um,measurable
4826,nominal,276.6,1
4827,thin,252.1,1
4828,nominal,416.5,1
4829,thin,252.1,1
4830,nominal,328.2,1
4831,nominal,329.9,1
4832,nominal,297.2,1
4833,nominal,321.6,1
4834,nominal,323.3,1
4835,nominal,316.5,1
4836,nominal,309.7,1
4837,thin,220.2,1
4838,nominal,284.3,1
4839,thin,229.8,1
4840,nominal,318.2,1
4841,nominal,328.2,1
4842,nominal,329.9,1
4843,nominal,324.9,1
4844,nominal,413.9,1
4845,nominal,389.8,1
4846,nominal,385.6,1
4847,nominal,396.6,1
4848,nominal,406.0,1
4849,nominal,372.8,1
4850,nominal,295.4,1
4851,thin,256.4,1
4852,nominal,419.1,1
4853,thin,260.5,1
4854,nominal,396.6,1
4855,nominal,331.5,1
4856,nominal,302.6,1
4857,nominal,313.1,1
4858,nominal,333.1,1
4859,nominal,336.3,1
4860,nominal,302.6,1
4861,thin,245.6,1
4862,nominal,297.2,1
4863,thin,217.7,1
4864,nominal,319.9,1
4865,nominal,339.5,1
4866,nominal,323.3,1
4867,nominal,334.7,1
4868,nominal,404.7,1
4869,nominal,407.3,1
4870,nominal,344.3,1
4871,nominal,407.3,1
4872,nominal,411.3,1
4873,nominal,347.4,1
4874,nominal,293.6,1
4875,thin,250.0,1
4876,nominal,406.0,1
4877,nominal,266.7,1
4878,nominal,396.6,1
4879,nominal,336.3,1
4880,nominal,304.4,1
4881,nominal,318.2,1
4882,nominal,341.1,1
4883,nominal,328.2,1
4884,nominal,299.0,1
4885,nominal,280.4,1
4886,nominal,306.2,1
4887,nominal,264.6,1
4888,nominal,326.6,1
4889,nominal,318.2,1
4890,nominal,324.9,1
4891,nominal,328.2,1
4892,nominal,309.7,0
4893,nominal,302.6,0
4894,nominal,293.6,0
4895,nominal,321.6,0
4896,nominal,387.0,1
4897,nominal,400.7,1
4898,nominal,368.4,1
4899,nominal,380.0,1
4900,nominal,385.6,1
4901,nominal,371.4,1
4902,nominal,293.6,1
4903,nominal,280.4,1
4904,nominal,385.6,1
4905,nominal,278.5,1
4906,nominal,388.4,1
4907,nominal,331.5,1
4908,nominal,288.0,1
4909,nominal,321.6,1
4910,nominal,328.2,1
4911,nominal,324.9,1
4912,nominal,314.8,1
4913,thin,252.1,1
4914,nominal,309.7,1
4915,nominal,276.6,1
4916,nominal,307.9,1
4917,nominal,313.1,1
4918,nominal,306.2,1
4919,nominal,323.3,1
4920,nominal,421.6,1
4921,nominal,378.5,1
4922,nominal,384.2,1
4923,broken,331.5,1
4924,nominal,378.5,1
4925,nominal,371.4,1
4926,nominal,307.9,1
4927,nominal,284.3,1
4928,nominal,389.8,1
4929,nominal,264.6,1
4930,nominal,389.8,1
4931,missing,0.0,1
4932,nominal,299.0,1
4933,nominal,323.3,1
4934,nominal,324.9,1
4935,nominal,323.3,1
4936,nominal,306.2,1
4937,thin,236.7,1
4938,nominal,293.6,1
4939,thin,239.0,1
4940,nominal,319.9,1
4941,nominal,326.6,1
4942,nominal,328.2,1
4943,nominal,329.9,1
4944,nominal,407.3,1
4945,nominal,408.7,1
4946,nominal,421.6,1
4947,nominal,362.6,1
4948,nominal,382.8,1
4949,nominal,350.5,1
4950,nominal,295.4,1
4951,nominal,272.7,1
4952,nominal,377.1,1
4953,thin,247.8,1
4954,nominal,380.0,1
4955,nominal,334.7,1
4956,nominal,286.2,1
4957,nominal,334.7,1
4958,nominal,337.9,1
4959,nominal,318.2,1
4960,nominal,293.6,1
4961,thin,229.8,1
4962,nominal,291.7,1
4963,thin,241.2,1
4964,nominal,326.6,1
4965,nominal,321.6,1
4966,nominal,324.9,1
4967,nominal,331.5,1
4968,nominal,400.7,1
4969,nominal,369.9,1
4970,nominal,369.9,1
4971,nominal,367.0,1
4972,nominal,369.9,1
4973,nominal,400.7,1
4974,nominal,289.9,1
4975,thin,239.0,1
4976,broken,307.9,1
4977,thin,258.5,1
4978,nominal,367.0,1
4979,nominal,319.9,1
4980,nominal,300.8,1
4981,nominal,323.3,1
4982,nominal,319.9,1
4983,nominal,316.5,1
4984,nominal,299.0,1
4985,thin,210.2,1
4986,nominal,295.4,1
4987,thin,215.2,1
4988,nominal,333.1,1
4989,nominal,333.1,1
4990,nominal,334.7,1
4991,nominal,321.6,1
4992,thick,450.1,0
4993,nominal,398.0,1
4994,nominal,391.1,1
4995,nominal,380.0,1
4996,thick,440.4,1
4997,nominal,362.6,0
4998,nominal,302.6,1
4999,thin,250.0,1
5000,nominal,381.4,1
5001,thin,236.7,1
5002,nominal,388.4,1
5003,nominal,323.3,1
5004,nominal,299.0,1
5005,nominal,316.5,1
5006,nominal,323.3,1
5007,nominal,323.3,1
5008,nominal,297.2,1
5009,thin,212.7,1
5010,nominal,289.9,1
5011,thin,217.7,1
5012,nominal,318.2,1
5013,nominal,316.5,1
5014,nominal,316.5,1
5015,nominal,319.9,1
5016,nominal,381.4,1
5017,nominal,380.0,1
5018,nominal,391.1,1
5019,nominal,393.9,1
5020,nominal,391.1,1
5021,nominal,356.6,1
5022,nominal,282.4,1
5023,thin,250.0,1
5024,nominal,385.6,1
5025,thin,254.3,1
5026,nominal,347.4,1
5027,nominal,321.6,1
5028,nominal,289.9,1
5029,nominal,311.4,1
5030,nominal,311.4,1
5031,nominal,302.6,1
5032,nominal,286.2,1
5033,thin,236.7,1
5034,nominal,284.3,1
5035,thin,222.6,1
5036,nominal,318.2,1
5037,nominal,313.1,1
5038,nominal,316.5,1
5039,nominal,314.8,1
5040,nominal,416.5,1
5041,nominal,406.0,1
5042,nominal,358.1,1
5043,nominal,410.0,1
5044,nominal,422.9,1
5045,nominal,402.0,1
5046,nominal,284.3,1
5047,thin,243.4,1
5048,nominal,407.3,1
5049,thin,258.5,1
5050,nominal,355.0,1
5051,nominal,331.5,1
5052,nominal,297.2,1
5053,nominal,319.9,1
5054,nominal,323.3,1
5055,nominal,321.6,1
5056,nominal,286.2,1
5057,thin,239.0,1
5058,nominal,289.9,1
5059,thin,243.4,1
5060,nominal,323.3,1
5061,nominal,333.1,1
5062,nominal,324.9,1
5063,nominal,329.9,1
5064,thick,460.7,1
5065,nominal,399.3,1
5066,missing,0.0,1
5067,nominal,393.9,1
5068,nominal,400.7,1
5069,nominal,344.3,1
5070,nominal,291.7,1
5071,thin,260.5,1
5072,thick,446.5,1
5073,thin,260.5,1
5074,nominal,347.4,1
5075,nominal,336.3,1
5076,nominal,297.2,1
5077,nominal,336.3,1
5078,nominal,318.2,1
5079,nominal,321.6,1
5080,nominal,299.0,1
5081,thin,252.1,1
5082,nominal,291.7,1
5083,thin,260.5,1
5084,nominal,319.9,1
5085,nominal,333.1,1
5086,nominal,318.2,1
5087,nominal,324.9,1
5088,nominal,407.3,1
5089,nominal,367.0,1
5090,nominal,380.0,1
5091,nominal,396.6,1
5092,nominal,407.3,1
5093,nominal,381.4,1
5094,nominal,297.2,1
5095,nominal,268.7,1
5096,nominal,375.7,1
5097,nominal,270.7,1
5098,nominal,378.5,1
5099,nominal,334.7,1
5100,nominal,293.6,1
5101,nominal,333.1,1
5102,nominal,328.2,1
5103,nominal,319.9,1
5104,nominal,304.4,1
5105,nominal,282.4,1
5106,nominal,311.4,1
5107,nominal,268.7,1
5108,nominal,319.9,1
5109,nominal,328.2,1
5110,nominal,328.2,1
5111,nominal,323.3,1
5112,nominal,306.2,0
5113,nominal,297.2,0
5114,nominal,302.6,0
5115,nominal,306.2,0
5116,broken,330.7,1
5117,nominal,404.7,1
5118,nominal,368.4,1
5119,nominal,382.8,1
5120,nominal,396.6,1
5121,nominal,365.5,1
5122,nominal,282.4,1
5123,nominal,266.7,1
5124,nominal,412.6,1
5125,nominal,289.9,1
5126,nominal,350.5,1
5127,nominal,331.5,1
5128,nominal,299.0,1
5129,nominal,337.9,1
5130,nominal,324.9,1
5131,nominal,329.9,1
5132,nominal,318.2,1
5133,thin,250.0,1
5134,nominal,309.7,1
5135,nominal,264.6,1
5136,nominal,288.0,1
5137,nominal,316.5,1
5138,nominal,295.4,1
5139,nominal,307.9,1
5140,broken,337.1,1
5141,nominal,385.6,1
5142,nominal,359.6,1
5143,nominal,395.3,1
5144,nominal,402.0,1
5145,nominal,385.6,1
5146,nominal,307.9,1
5147,nominal,274.6,1
5148,nominal,411.3,1
5149,thin,254.3,1
5150,nominal,424.2,1
5151,nominal,337.9,1
5152,nominal,304.4,1
5153,nominal,342.7,1
5154,nominal,339.5,1
5155,nominal,334.7,1
5156,nominal,304.4,1
5157,thin,239.0,1
5158,nominal,314.8,1
5159,thin,241.2,1
5160,nominal,321.6,1
5161,nominal,333.1,1
5162,nominal,313.1,1
5163,nominal,323.3,1
5164,nominal,415.2,1
5165,nominal,419.1,1
5166,nominal,391.1,1
5167,nominal,391.1,1
5168,nominal,374.2,1
5169,nominal,402.0,1
5170,nominal,300.8,1
5171,thin,243.4,1
5172,nominal,382.8,1
5173,thin,260.5,1
5174,nominal,382.8,1
5175,nominal,334.7,1
5176,nominal,304.4,1
5177,nominal,328.2,1
5178,nominal,324.9,1
5179,nominal,341.1,1
5180,nominal,306.2,1
5181,thin,220.2,1
5182,nominal,307.9,1
5183,thin,212.7,1
5184,nominal,326.6,1
5185,nominal,347.4,1
5186,nominal,328.2,1
5187,nominal,334.7,1
5188,nominal,429.2,1
5189,nominal,398.0,1
5190,nominal,395.3,1
5191,nominal,388.4,1
5192,nominal,396.6,1
5193,nominal,410.0,1
5194,nominal,302.6,1
5195,thin,258.5,1
5196,nominal,384.2,1
5197,thin,254.3,1
5198,nominal,384.2,1
5199,nominal,331.5,1
5200,nominal,306.2,1
5201,nominal,314.8,1
5202,nominal,336.3,1
5203,nominal,326.6,1
5204,nominal,313.1,1
5205,thin,215.2,1
5206,nominal,304.4,1
5207,thin,220.2,1
5208,nominal,324.9,1
5209,nominal,341.1,1
5210,nominal,319.9,1
5211,nominal,328.2,1
5212,nominal,417.8,1
5213,nominal,388.4,1
5214,nominal,415.2,1
5215,nominal,324.9,1
5216,nominal,355.0,1
5217,nominal,393.9,1
5218,nominal,295.4,1
5219,thin,250.0,1
5220,nominal,402.0,1
5221,thin,256.4,1
5222,nominal,358.1,1
5223,missing,0.0,1
5224,nominal,302.6,1
5225,nominal,324.9,1
5226,nominal,323.3,1
5227,nominal,319.9,1
5228,nominal,300.8,1
5229,thin,212.7,1
5230,nominal,278.5,1
5231,thin,229.8,1
5232,nominal,318.2,1
5233,nominal,318.2,1
5234,nominal,324.9,1
5235,nominal,337.9,1
5236,nominal,408.7,1
5237,nominal,358.1,1
5238,nominal,382.8,1
5239,nominal,391.1,1
5240,nominal,400.7,1
5241,nominal,424.2,1
5242,nominal,289.9,1
5243,thin,252.1,1
5244,thick,437.9,1
5245,thin,256.4,1
5246,nominal,374.2,1
5247,nominal,304.4,1
5248,nominal,289.9,1
5249,nominal,319.9,1
5250,nominal,295.4,1
5251,nominal,321.6,1
5252,nominal,274.6,1
5253,thin,241.2,1
5254,nominal,295.4,1
5255,thin,241.2,1
5256,nominal,319.9,1
5257,nominal,339.5,1
5258,nominal,323.3,1
5259,nominal,326.6,1
5260,nominal,431.7,1
5261,nominal,361.1,1
5262,nominal,385.6,1
5263,nominal,391.1,1
5264,nominal,389.8,1
5265,nominal,385.6,1
5266,nominal,282.4,1
5267,thin,250.0,1
5268,nominal,406.0,1
5269,thin,243.4,1
5270,nominal,356.6,1
5271,nominal,324.9,1
5272,nominal,282.4,1
5273,nominal,323.3,1
5274,nominal,328.2,1
5275,nominal,314.8,1
5276,nominal,289.9,1
5277,thin,254.3,1
5278,nominal,282.4,1
5279,thin,258.5,1
5280,nominal,334.7,1
5281,nominal,348.9,1
5282,nominal,329.9,1
5283,nominal,334.7,1
5284,nominal,367.0,1
5285,nominal,402.0,1
5286,nominal,364.0,1
5287,nominal,413.9,1
5288,nominal,428.0,1
5289,nominal,403.3,1
5290,nominal,284.3,1
5291,thin,250.0,1
5292,nominal,410.0,1
5293,nominal,278.5,1
5294,nominal,344.3,1
5295,nominal,334.7,1
5296,nominal,300.8,1
5297,nominal,321.6,1
5298,nominal,333.1,1
5299,nominal,324.9,1
5300,nominal,300.8,1
5301,thin,258.5,1
5302,nominal,282.4,1
5303,nominal,270.7,1
5304,nominal,331.5,1
5305,nominal,333.1,1
5306,nominal,333.1,1
5307,nominal,324.9,1
5308,nominal,434.2,1
5309,nominal,392.5,1
5310,nominal,385.6,1
5311,nominal,417.8,1
5312,nominal,384.2,1
5313,nominal,356.6,1
5314,nominal,297.2,1
5315,thin,254.3,1
5316,nominal,434.2,1
5317,nominal,276.6,1
5318,nominal,385.6,1
5319,nominal,347.4,1
5320,nominal,291.7,1
5321,nominal,326.6,1
5322,nominal,331.5,1
5323,nominal,328.2,1
5324,nominal,293.6,1
5325,nominal,282.4,1
5326,nominal,295.4,1
5327,nominal,268.7,1
5328,nominal,316.5,1
5329,nominal,319.9,1
5330,nominal,323.3,1
5331,nominal,329.9,1
5332,nominal,299.0,0
5333,nominal,319.9,0
5334,nominal,313.1,0
5335,nominal,284.3,0
5336,nominal,416.5,1
5337,nominal,393.9,1
5338,nominal,402.0,1
5339,nominal,358.1,1
5340,nominal,413.9,1
5341,nominal,375.7,1
5342,nominal,282.4,1
5343,nominal,276.6,1
5344,nominal,412.6,1
5345,nominal,288.0,1
5346,nominal,374.2,1
5347,nominal,329.9,1
5348,nominal,302.6,1
5349,nominal,342.7,1
5350,nominal,314.8,1
5351,nominal,316.5,1
5352,nominal,313.1,1
5353,thin,222.6,1
5354,nominal,311.4,1
5355,nominal,272.7,1
5356,nominal,316.5,1
5357,nominal,323.3,1
5358,nominal,309.7,1
5359,nominal,333.1,1
5360,nominal,402.0,1
5361,nominal,393.9,1
5362,nominal,381.4,1
5363,nominal,419.1,1
5364,nominal,377.1,1
5365,nominal,392.5,1
5366,nominal,321.6,1
5367,nominal,262.6,1
5368,nominal,393.9,1
5369,nominal,268.7,1
5370,nominal,404.7,1
5371,nominal,331.5,1
5372,nominal,300.8,1
5373,nominal,337.9,1
5374,nominal,321.6,1
5375,nominal,324.9,1
5376,nominal,314.8,1
5377,thin,232.1,1
5378,nominal,311.4,1
5379,thin,239.0,1
5380,nominal,328.2,1
5381,nominal,331.5,1
5382,nominal,313.1,1
5383,nominal,319.9,1
5384,thick,447.7,1
5385,thick,440.4,1
5386,broken,367.0,1
5387,nominal,400.7,1
5388,nominal,430.5,1
5389,thick,442.8,1
5390,nominal,300.8,1
5391,thin,258.5,1
5392,nominal,382.8,1
5393,thin,252.1,1
5394,nominal,372.8,1
5395,nominal,323.3,1
5396,nominal,304.4,1
5397,nominal,334.7,1
5398,nominal,323.3,1
5399,nominal,337.9,1
5400,nominal,302.6,1
5401,thin,229.8,1
5402,nominal,314.8,1
5403,thin,229.8,1
5404,nominal,328.2,1
5405,nominal,337.9,1
5406,nominal,336.3,1
5407,nominal,333.1,1
5408,nominal,408.7,1
5409,nominal,372.8,1
5410,nominal,381.4,1
5411,nominal,391.1,1
5412,nominal,334.7,1
5413,nominal,392.5,1
5414,nominal,299.0,1
5415,thin,239.0,1
5416,nominal,422.9,1
5417,thin,258.5,1
5418,nominal,410.0,1
5419,nominal,339.5,1
5420,nominal,304.4,1
5421,nominal,313.1,1
5422,nominal,342.7,1
5423,nominal,333.1,1
5424,nominal,316.5,1
5425,thin,252.1,1
5426,nominal,299.0,1
5427,thin,232.1,1
5428,nominal,337.9,1
5429,nominal,334.7,1
5430,nominal,331.5,1
5431,nominal,328.2,1
5432,nominal,436.7,1
5433,nominal,380.0,1
5434,nominal,407.3,1
5435,nominal,378.5,1
5436,nominal,431.7,1
5437,nominal,385.6,1
5438,nominal,299.0,1
5439,nominal,262.6,1
5440,nominal,400.7,1
5441,thin,258.5,1
5442,nominal,362.6,1
5443,nominal,318.2,1
5444,nominal,284.3,1
5445,nominal,321.6,1
5446,nominal,342.7,1
5447,nominal,328.2,1
5448,nominal,293.6,1
5449,thin,254.3,1
5450,nominal,295.4,1
5451,thin,258.5,1
5452,nominal,328.2,1
5453,nominal,334.7,1
5454,nominal,329.9,1
5455,nominal,342.7,1
5456,nominal,380.0,1
5457,nominal,387.0,1
5458,nominal,404.7,1
5459,nominal,347.4,1
5460,nominal,415.2,1
5461,nominal,372.8,1
5462,nominal,289.9,1
5463,nominal,262.6,1
5464,thick,446.5,1
5465,nominal,272.7,1
5466,nominal,375.7,1
5467,nominal,321.6,1
5468,nominal,288.0,1
5469,nominal,324.9,1
5470,nominal,313.1,1
5471,nominal,328.2,1
5472,nominal,280.4,1
5473,thin,256.4,1
5474,nominal,291.7,1
5475,thin,243.4,1
5476,nominal,319.9,1
5477,nominal,345.8,1
5478,nominal,334.7,1
5479,nominal,337.9,1
5480,nominal,407.3,1
5481,nominal,372.8,1
5482,nominal,400.7,1
5483,nominal,391.1,1
5484,nominal,425.4,1
5485,nominal,395.3,1
5486,nominal,282.4,1
5487,nominal,266.7,1
5488,thick,463.0,1
5489,nominal,274.6,1
5490,nominal,388.4,1
5491,nominal,324.9,1
5492,nominal,284.3,1
5493,nominal,316.5,1
5494,nominal,324.9,1
5495,nominal,326.6,1
5496,nominal,280.4,1
5497,nominal,270.7,1
5498,nominal,278.5,1
5499,nominal,270.7,1
5500,nominal,334.7,1
5501,nominal,334.7,1
5502,nominal,321.6,1
5503,nominal,323.3,1
5504,nominal,422.9,1
5505,nominal,400.7,1
5506,nominal,381.4,1
5507,nominal,412.6,1
5508,nominal,399.3,1
5509,nominal,400.7,1
5510,nominal,280.4,1
5511,nominal,276.6,1
5512,nominal,429.2,1
5513,nominal,289.9,1
5514,nominal,406.0,1
5515,nominal,326.6,1
5516,nominal,274.6,1
5517,nominal,328.2,1
5518,nominal,334.7,1
5519,nominal,342.7,1
5520,nominal,295.4,1
5521,nominal,268.7,1
5522,nominal,276.6,1
5523,nominal,270.7,1
5524,nominal,319.9,1
5525,nominal,336.3,1
5526,nominal,331.5,1
5527,nominal,337.9,1
5528,thick,454.8,0
5529,nominal,385.6,1
5530,nominal,402.0,1
5531,nominal,407.3,1
5532,nominal,391.1,1
5533,nominal,404.7,1
5534,nominal,270.7,1
5535,nominal,293.6,1
5536,nominal,406.0,1
5537,nominal,282.4,1
5538,nominal,406.0,1
5539,nominal,324.9,1
5540,nominal,297.2,1
5541,nominal,321.6,1
5542,nominal,344.3,1
5543,nominal,337.9,1
5544,nominal,276.6,1
5545,nominal,288.0,1
5546,nominal,284.3,1
5547,nominal,288.0,1
5548,nominal,321.6,1
5549,nominal,334.7,1
5550,nominal,311.4,1
5551,nominal,329.9,1
5552,nominal,289.9,0
5553,nominal,334.7,0
5554,nominal,321.6,0
5555,nominal,297.2,0
5556,nominal,350.5,1
5557,nominal,381.4,1
5558,nominal,372.8,1
5559,nominal,387.0,1
5560,nominal,400.7,1
5561,nominal,374.2,1
5562,nominal,276.6,1
5563,nominal,280.4,1
5564,broken,328.2,1
5565,nominal,297.2,1
5566,nominal,389.8,1
5567,nominal,328.2,1
5568,nominal,288.0,1
5569,nominal,321.6,1
5570,nominal,329.9,1
5571,nominal,331.5,1
5572,nominal,313.1,1
5573,thin,252.1,1
5574,nominal,313.1,1
5575,thin,254.3,1
5576,nominal,307.9,1
5577,nominal,318.2,1
5578,nominal,309.7,1
5579,nominal,314.8,1
5580,nominal,410.0,1
5581,nominal,393.9,1
5582,nominal,387.0,1
5583,nominal,375.7,1
5584,nominal,392.5,1
5585,nominal,375.7,1
5586,nominal,318.2,1
5587,nominal,264.6,1
5588,nominal,391.1,1
5589,thin,260.5,1
5590,nominal,362.6,1
5591,nominal,333.1,1
5592,nominal,319.9,1
5593,nominal,331.5,1
5594,nominal,331.5,1
5595,nominal,331.5,1
5596,nominal,311.4,1
5597,thin,227.4,1
5598,nominal,302.6,1
5599,thin,232.1,1
5600,nominal,319.9,1
5601,nominal,331.5,1
5602,nominal,316.5,1
5603,nominal,324.9,1
5604,nominal,395.3,1
5605,nominal,393.9,1
5606,nominal,388.4,1
5607,nominal,384.2,1
5608,nominal,419.1,1
5609,nominal,410.0,1
5610,nominal,309.7,1
5611,thin,250.0,1
5612,nominal,380.0,1
5613,thin,260.5,1
5614,nominal,371.4,1
5615,nominal,339.5,1
5616,nominal,293.6,1
5617,nominal,326.6,1
5618,nominal,323.3,1
5619,nominal,336.3,1
5620,nominal,300.8,1
5621,missing,0.0,1
5622,nominal,302.6,1
5623,thin,260.5,1
5624,nominal,331.5,1
5625,nominal,323.3,1
5626,nominal,319.9,1
5627,nominal,329.9,1
5628,nominal,411.3,1
5629,nominal,372.8,1
5630,nominal,385.6,1
5631,nominal,367.0,1
5632,nominal,377.1,1
5633,nominal,416.5,1
5634,nominal,299.0,1
5635,thin,243.4,1
5636,nominal,416.5,1
5637,thin,258.5,1
5638,nominal,382.8,1
5639,nominal,342.7,1
5640,nominal,302.6,1
5641,nominal,321.6,1
5642,nominal,342.7,1
5643,nominal,313.1,1
5644,nominal,306.2,1
5645,thin,247.8,1
5646,nominal,306.2,1
5647,thin,258.5,1
5648,nominal,319.9,1
5649,nominal,334.7,1
5650,nominal,319.9,1
5651,nominal,336.3,1
5652,nominal,393.9,1
5653,nominal,412.6,1
5654,nominal,384.2,1
5655,nominal,381.4,1
5656,nominal,404.7,1
5657,nominal,393.9,1
5658,nominal,300.8,1
5659,thin,256.4,1
5660,nominal,415.2,1
5661,nominal,280.4,1
5662,nominal,334.7,1
5663,nominal,326.6,1
5664,nominal,295.4,1
5665,nominal,328.2,1
5666,nominal,323.3,1
5667,nominal,324.9,1
5668,nominal,304.4,1
5669,thin,258.5,1
5670,nominal,293.6,1
5671,nominal,268.7,1
5672,nominal,316.5,1
5673,nominal,337.9,1
5674,nominal,331.5,1
5675,nominal,336.3,1
5676,nominal,419.1,1
5677,nominal,433.0,1
5678,nominal,412.6,1
5679,nominal,389.8,1
5680,nominal,433.0,1
5681,nominal,408.7,1
5682,nominal,295.4,1
5683,nominal,270.7,1
5684,nominal,417.8,1
5685,nominal,274.6,1
5686,nominal,392.5,1
5687,nominal,309.7,1
5688,nominal,284.3,1
5689,nominal,313.1,1
5690,nominal,309.7,1
5691,nominal,321.6,1
5692,nominal,291.7,1
5693,nominal,268.7,1
5694,nominal,299.0,1
5695,nominal,266.7,1
5696,nominal,339.5,1
5697,nominal,333.1,1
5698,nominal,329.9,1
5699,nominal,341.1,1
5700,nominal,396.6,1
5701,nominal,398.0,1
5702,nominal,384.2,1
5703,nominal,411.3,1
5704,nominal,398.0,1
5705,nominal,392.5,1
5706,nominal,288.0,1
5707,nominal,266.7,1
5708,nominal,416.5,1
5709,nominal,272.7,1
5710,nominal,372.8,1
5711,nominal,333.1,1
5712,nominal,280.4,1
5713,nominal,336.3,1
5714,nominal,331.5,1
5715,nominal,316.5,1
5716,nominal,280.4,1
5717,nominal,270.7,1
5718,nominal,284.3,1
5719,nominal,278.5,1
5720,nominal,329.9,1
5721,nominal,342.7,1
5722,nominal,318.2,1
5723,nominal,339.5,1
5724,nominal,402.0,1
5725,nominal,404.7,1
5726,nominal,364.0,1
5727,nominal,399.3,1
5728,nominal,398.0,1
5729,nominal,408.7,1
5730,nominal,278.5,1
5731,nominal,286.2,1
5732,nominal,429.2,1
5733,nominal,278.5,1
5734,nominal,396.6,1
5735,nominal,337.9,1
5736,nominal,280.4,1
5737,nominal,328.2,1
5738,nominal,339.5,1
5739,nominal,331.5,1
5740,nominal,276.6,1
5741,nominal,286.2,1
5742,nominal,280.4,1
5743,nominal,280.4,1
5744,nominal,331.5,1
5745,nominal,328.2,1
5746,nominal,326.6,1
5747,nominal,337.9,1
5748,nominal,399.3,1
5749,nominal,399.3,1
5750,nominal,345.8,1
5751,nominal,402.0,1
5752,nominal,380.0,1
5753,nominal,419.1,1
5754,nominal,278.5,1
5755,nominal,272.7,1
5756,nominal,403.3,1
5757,nominal,300.8,1
5758,nominal,374.2,1
5759,nominal,336.3,1
5760,nominal,284.3,1
5761,nominal,331.5,1
5762,nominal,334.7,1
5763,nominal,334.7,1
5764,nominal,276.6,1
5765,nominal,300.8,1
5766,nominal,282.4,1
5767,nominal,280.4,1
5768,nominal,328.2,1
5769,nominal,323.3,1
5770,nominal,313.1,1
5771,nominal,318.2,1
5772,nominal,297.2,0
5773,nominal,314.8,0
5774,nominal,323.3,0
5775,nominal,293.6,0
5776,nominal,406.0,1
5777,nominal,377.1,1
5778,nominal,391.1,1
5779,nominal,358.1,1
5780,nominal,378.5,1
5781,nominal,416.5,1
5782,nominal,272.7,1
5783,nominal,288.0,1
5784,broken,349.7,1
5785,nominal,323.3,1
5786,nominal,398.0,1
5787,nominal,324.9,1
5788,nominal,282.4,1
5789,nominal,326.6,1
5790,nominal,336.3,1
5791,nominal,321.6,1
5792,nominal,324.9,1
5793,thin,234.4,1
5794,nominal,319.9,1
5795,thin,252.1,1
5796,nominal,291.7,1
5797,nominal,288.0,1
5798,nominal,294.5,1
5799,nominal,306.2,1
5800,nominal,392.5,1
5801,nominal,380.0,1
5802,nominal,378.5,1
5803,nominal,408.7,1
5804,missing,0.0,0
5805,missing,0.0,0
5806,missing,0.0,0
5807,missing,0.0,0
5808,nominal,388.4,1
5809,nominal,368.4,1
5810,nominal,334.7,1
5811,nominal,272.7,1
5812,nominal,393.9,1
5813,nominal,266.7,1
5814,nominal,356.6,1
5815,nominal,345.8,1
5816,nominal,316.5,1
5817,nominal,326.6,1
5818,nominal,324.9,1
5819,nominal,328.2,1
5820,nominal,311.4,1
5821,nominal,262.6,1
5822,nominal,304.4,1
5823,missing,0.0,1
5824,nominal,318.2,1
5825,nominal,306.2,1
5826,nominal,307.9,1
5827,nominal,328.2,1
5828,nominal,408.7,1
5829,nominal,368.4,1
5830,nominal,387.0,1
5831,nominal,408.7,1
5832,missing,0.0,0
5833,missing,0.0,0
5834,missing,0.0,0
5835,missing,0.0,0
5836,nominal,404.7,1
5837,nominal,395.3,1
5838,nominal,313.1,1
5839,thin,256.4,1
5840,nominal,399.3,1
5841,nominal,272.7,1
5842,nominal,362.6,1
5843,nominal,347.4,1
5844,nominal,311.4,1
5845,nominal,323.3,1
5846,nominal,324.9,1
5847,nominal,329.9,1
5848,nominal,295.4,1
5849,thin,245.6,1
5850,nominal,309.7,1
5851,nominal,264.6,1
5852,nominal,329.9,1
5853,nominal,333.1,1
5854,nominal,313.1,1
5855,nominal,334.7,1
5856,thick,440.4,1
5857,nominal,355.0,1
5858,nominal,339.5,1
5859,nominal,389.8,1
5860,missing,0.0,0
5861,missing,0.0,0
5862,missing,0.0,0
5863,missing,0.0,0
5864,nominal,371.4,1
5865,nominal,364.0,1
5866,nominal,314.8,1
5867,nominal,272.7,1
5868,nominal,362.6,1
5869,nominal,280.4,1
5870,nominal,352.0,1
5871,nominal,334.7,1
5872,nominal,309.7,1
5873,nominal,326.6,1
5874,nominal,309.7,1
5875,nominal,319.9,1
5876,nominal,295.4,1
5877,thin,254.3,1
5878,nominal,306.2,1
5879,nominal,270.7,1
5880,nominal,341.1,1
5881,nominal,334.7,1
5882,nominal,324.9,1
5883,nominal,329.9,1
5884,nominal,424.2,1
5885,nominal,372.8,1
5886,nominal,355.0,1
5887,nominal,377.1,1
5888,missing,0.0,0
5889,missing,0.0,0
5890,missing,0.0,0
5891,missing,0.0,0
5892,nominal,388.4,1
5893,nominal,361.1,1
5894,nominal,299.0,1
5895,nominal,276.6,1
5896,nominal,404.7,1
5897,nominal,264.6,1
5898,nominal,353.5,1
5899,nominal,321.6,1
5900,nominal,297.2,1
5901,nominal,316.5,1
5902,nominal,334.7,1
5903,nominal,313.1,1
5904,nominal,309.7,1
5905,nominal,270.7,1
5906,nominal,306.2,1
5907,nominal,274.6,1
5908,nominal,326.6,1
5909,nominal,326.6,1
5910,nominal,319.9,1
