strut_id,label,r_eq_med_um,measurable
3053,nominal,399.4,1
3054,nominal,293.7,1
3055,thin,229.8,1
3056,nominal,411.4,1
3057,thin,225.1,1
3058,nominal,359.7,1
3059,nominal,334.8,1
3060,nominal,293.7,1
3061,nominal,325.0,1
3062,nominal,336.4,1
3063,nominal,338.0,1
3064,nominal,293.7,1
3065,nominal,280.5,1
3066,nominal,293.7,1
3067,thin,254.3,1
3068,nominal,336.4,1
3069,nominal,339.6,1
3070,nominal,321.7,1
3071,nominal,330.0,1
3072,nominal,392.6,1
3073,thick,442.9,1
3074,nominal,400.8,1
3075,nominal,349.0,1
3076,nominal,423.0,1
3077,nominal,368.6,1
3078,nominal,297.3,1
3079,thin,245.7,1
3080,nominal,396.7,1
3081,thin,247.9,1
3082,nominal,355.1,1
3083,nominal,349.0,1
3084,nominal,308.0,1
3085,nominal,338.0,1
3086,nominal,336.4,1
3087,nominal,355.1,1
3088,nominal,293.7,1
3089,nominal,295.5,1
3090,nominal,308.0,1
3091,thin,258.5,1
3092,nominal,330.0,1
3093,nominal,331.6,1
3094,nominal,320.0,1
3095,nominal,325.0,1
3096,nominal,293.7,0
3097,nominal,308.0,0
3098,nominal,302.7,0
3099,nominal,295.5,0
3100,nominal,408.8,1
3101,nominal,403.5,1
3102,nominal,341.2,1
3103,nominal,377.2,1
3104,nominal,389.9,1
3105,nominal,377.2,1
3106,nominal,308.0,1
3107,thin,254.3,1
3108,nominal,380.1,1
3109,nominal,291.8,1
3110,nominal,328.3,1
3111,nominal,344.4,1
3112,nominal,325.0,1
3113,nominal,333.2,1
3114,nominal,342.8,1
3115,nominal,318.3,1
3116,nominal,325.0,1
3117,nominal,270.8,1
3118,nominal,316.6,1
3119,nominal,266.7,1
3120,nominal,321.7,1
3121,nominal,313.2,1
3122,nominal,311.5,1
3123,nominal,309.8,1
3124,nominal,417.9,1
3125,nominal,420.5,1
3126,nominal,370.0,1
3127,nominal,417.9,1
3128,nominal,353.6,1
3129,nominal,375.8,1
3130,nominal,323.4,1
3131,nominal,270.8,1
3132,nominal,399.4,1
3133,thin,258.5,1
3134,nominal,359.7,1
3135,nominal,336.4,1
3136,nominal,306.3,1
3137,nominal,333.2,1
3138,nominal,331.6,1
3139,nominal,339.6,1
3140,nominal,309.8,1
3141,thin,260.6,1
3142,nominal,308.0,1
3143,thin,250.1,1
3144,nominal,323.4,1
3145,nominal,336.4,1
3146,nominal,330.0,1
3147,nominal,333.2,1
3148,thick,440.5,1
3149,nominal,384.3,1
3150,nominal,380.1,1
3151,nominal,402.1,1
3152,nominal,414.0,1
3153,nominal,403.5,1
3154,nominal,313.2,1
3155,thin,234.5,1
3156,nominal,394.0,1
3157,thin,232.2,1
3158,nominal,417.9,1
3159,nominal,349.0,1
3160,nominal,291.8,1
3161,nominal,341.2,1
3162,nominal,353.6,1
3163,nominal,347.5,1
3164,nominal,297.3,1
3165,thin,250.1,1
3166,nominal,309.8,1
3167,thin,245.7,1
3168,nominal,318.3,1
3169,nominal,355.1,1
3170,nominal,344.4,1
3171,nominal,334.8,1
3172,nominal,436.8,1
3173,nominal,395.4,1
3174,nominal,396.7,1
3175,nominal,407.5,1
3176,nominal,355.1,1
3177,thick,473.5,1
3178,nominal,302.7,1
3179,thin,212.8,1
3180,nominal,419.2,1
3181,thin,210.2,1
3182,nominal,407.5,1
3183,nominal,331.6,1
3184,nominal,291.8,1
3185,nominal,311.5,1
3186,nominal,352.1,1
3187,nominal,331.6,1
3188,nominal,302.7,1
3189,thin,236.8,1
3190,nominal,288.1,1
3191,thin,239.0,1
3192,nominal,330.0,1
3193,nominal,344.4,1
3194,nominal,330.0,1
3195,nominal,338.0,1
3196,nominal,419.2,1
3197,nominal,392.6,1
3198,nominal,387.1,1
3199,necked,300.9,1
3200,nominal,391.3,1
3201,nominal,419.2,1
3202,nominal,308.0,1
3203,thin,212.8,1
3204,nominal,406.1,1
3205,thin,199.7,1
3206,nominal,385.7,1
3207,nominal,339.6,1
3208,nominal,302.7,1
3209,nominal,323.4,1
3210,nominal,325.0,1
3211,nominal,325.0,1
3212,nominal,286.2,1
3213,thin,260.6,1
3214,nominal,288.1,1
3215,thin,245.7,1
3216,nominal,316.6,1
3217,nominal,341.2,1
3218,nominal,325.0,1
3219,nominal,330.0,1
3220,nominal,396.7,1
3221,nominal,377.2,1
3222,nominal,406.1,1
3223,nominal,395.4,1
3224,nominal,391.3,1
3225,nominal,385.7,1
3226,nominal,314.9,1
3227,thin,194.2,1
3228,nominal,419.2,1
3229,thin,232.2,1
3230,nominal,392.6,1
3231,nominal,333.2,1
3232,nominal,286.2,1
3233,nominal,311.5,1
3234,nominal,311.5,1
3235,nominal,318.3,1
3236,nominal,291.8,1
3237,nominal,270.8,1
3238,nominal,278.6,1
3239,nominal,266.7,1
3240,nominal,316.6,1
3241,nominal,320.0,1
3242,nominal,314.9,1
3243,nominal,318.3,1
3244,nominal,408.8,1
3245,nominal,380.1,1
3246,nominal,382.9,1
3247,nominal,389.9,1
3248,nominal,415.3,1
3249,nominal,402.1,1
3250,nominal,290.0,1
3251,thin,210.2,1
3252,thick,444.2,1
3253,thin,252.2,1
3254,broken,320.0,1
3255,nominal,341.2,1
3256,missing,0.0,1
3257,nominal,313.2,1
3258,nominal,321.7,1
3259,nominal,321.7,1
3260,nominal,290.0,1
3261,thin,250.1,1
3262,nominal,280.5,1
3263,nominal,268.8,1
3264,nominal,338.0,1
3265,nominal,345.9,1
3266,nominal,316.6,1
3267,nominal,341.2,1
3268,nominal,421.8,1
3269,nominal,398.1,1
3270,nominal,370.0,1
3271,nominal,412.7,1
3272,nominal,392.6,1
3273,nominal,388.5,1
3274,nominal,288.1,1
3275,thin,225.1,1
3276,nominal,435.6,1
3277,thin,254.3,1
3278,nominal,359.7,1
3279,nominal,341.2,1
3280,nominal,291.8,1
3281,nominal,320.0,1
3282,nominal,342.8,1
3283,nominal,344.4,1
3284,nominal,299.1,1
3285,nominal,268.8,1
3286,nominal,297.3,1
3287,thin,256.4,1
3288,nominal,336.4,1
3289,nominal,341.2,1
3290,nominal,323.4,1
3291,nominal,344.4,1
3292,nominal,398.1,1
3293,nominal,408.8,1
3294,nominal,371.5,1
3295,nominal,388.5,1
3296,nominal,407.5,1
3297,nominal,377.2,1
3298,nominal,291.8,1
3299,thin,254.3,1
3300,nominal,433.1,1
3301,thin,234.5,1
3302,nominal,385.7,1
3303,nominal,350.6,1
3304,nominal,302.7,1
3305,nominal,336.4,1
3306,nominal,336.4,1
3307,nominal,344.4,1
3308,nominal,308.0,1
3309,nominal,302.7,1
3310,nominal,308.0,1
3311,nominal,288.1,1
3312,nominal,336.4,1
3313,nominal,326.7,1
3314,nominal,320.0,1
3315,nominal,331.6,1
3316,nominal,288.1,0
3317,nominal,321.7,0
3318,nominal,308.0,0
3319,nominal,306.3,0
3320,nominal,426.8,1
3321,nominal,407.5,1
3322,nominal,368.6,1
3323,nominal,399.4,1
3324,nominal,408.8,1
3325,nominal,362.7,1
3326,nominal,304.5,1
3327,thin,260.6,1
3328,nominal,359.7,1
3329,nominal,290.0,1
3330,nominal,330.0,1
3331,nominal,352.1,1
3332,nominal,314.9,1
3333,nominal,333.2,1
3334,nominal,344.4,1
3335,nominal,341.2,1
3336,nominal,328.3,1
3337,thin,256.4,1
3338,nominal,326.7,1
3339,nominal,276.7,1
3340,nominal,311.5,1
3341,nominal,331.6,1
3342,nominal,318.3,1
3343,nominal,300.9,1
3344,thick,442.9,1
3345,nominal,420.5,1
3346,nominal,402.1,1
3347,nominal,433.1,1
3348,nominal,408.8,1
3349,nominal,388.5,1
3350,nominal,330.0,1
3351,nominal,268.8,1
3352,nominal,419.2,1
3353,thin,234.5,1
3354,nominal,380.1,1
3355,nominal,347.5,1
3356,nominal,311.5,1
3357,nominal,330.0,1
3358,nominal,344.4,1
3359,nominal,347.5,1
3360,nominal,313.2,1
3361,thin,243.5,1
3362,nominal,321.7,1
3363,thin,241.3,1
3364,nominal,321.7,1
3365,nominal,347.5,1
3366,nominal,321.7,1
3367,nominal,333.2,1
3368,thick,450.2,1
3369,nominal,394.0,1
3370,nominal,435.6,1
3371,nominal,406.1,1
3372,nominal,415.3,1
3373,nominal,370.0,1
3374,nominal,323.4,1
3375,thin,227.5,1
3376,nominal,428.1,1
3377,thin,215.3,1
3378,nominal,368.6,1
3379,nominal,339.6,1
3380,nominal,314.9,1
3381,nominal,326.7,1
3382,nominal,336.4,1
3383,nominal,341.2,1
3384,nominal,309.8,1
3385,thin,256.4,1
3386,nominal,313.2,1
3387,thin,250.1,1
3388,nominal,338.0,1
3389,nominal,338.0,1
3390,nominal,323.4,1
3391,nominal,350.6,1
3392,thick,445.4,1
3393,nominal,398.1,1
3394,nominal,398.1,1
3395,nominal,402.1,1
3396,nominal,410.1,1
3397,nominal,400.8,1
3398,nominal,311.5,1
3399,thin,202.4,1
3400,nominal,431.9,1
3401,thin,210.2,1
3402,nominal,347.5,1
3403,nominal,347.5,1
3404,nominal,306.3,1
3405,nominal,341.2,1
3406,nominal,333.2,1
3407,nominal,323.4,1
3408,nominal,300.9,1
3409,thin,236.8,1
3410,nominal,302.7,1
3411,thin,250.1,1
3412,nominal,325.0,1
3413,nominal,347.5,1
3414,nominal,331.6,1
3415,nominal,342.8,1
3416,nominal,407.5,1
3417,nominal,396.7,1
3418,nominal,375.8,1
3419,nominal,389.9,1
3420,nominal,415.3,1
3421,nominal,420.5,1
3422,nominal,300.9,1
3423,thin,205.0,1
3424,thick,455.0,1
3425,thin,222.7,1
3426,nominal,406.1,1
3427,nominal,328.3,1
3428,nominal,313.2,1
3429,nominal,323.4,1
3430,nominal,331.6,1
3431,nominal,323.4,1
3432,nominal,304.5,1
3433,thin,252.2,1
3434,nominal,300.9,1
3435,nominal,284.3,1
3436,nominal,326.7,1
3437,nominal,359.7,1
3438,nominal,320.0,1
3439,nominal,333.2,1
3440,nominal,425.6,1
3441,nominal,378.7,1
3442,nominal,398.1,1
3443,nominal,394.0,1
3444,thick,440.5,1
3445,thick,438.1,1
3446,nominal,314.9,1
3447,thin,222.7,1
3448,nominal,421.8,1
3449,thin,247.9,1
3450,nominal,350.6,1
3451,nominal,321.7,1
3452,nominal,300.9,1
3453,nominal,320.0,1
3454,nominal,320.0,1
3455,nominal,330.0,1
3456,nominal,286.2,1
3457,nominal,266.7,1
3458,nominal,297.3,1
3459,nominal,266.7,1
3460,nominal,323.4,1
3461,nominal,362.7,1
3462,nominal,328.3,1
3463,nominal,336.4,1
3464,nominal,412.7,1
3465,nominal,435.6,1
3466,nominal,361.2,1
3467,nominal,389.9,1
3468,thick,449.0,1
3469,nominal,408.8,1
3470,nominal,288.1,1
3471,thin,252.2,1
3472,nominal,396.7,1
3473,thin,243.5,1
3474,nominal,387.1,1
3475,nominal,328.3,1
3476,nominal,278.6,1
3477,nominal,328.3,1
3478,nominal,339.6,1
3479,nominal,338.0,1
3480,nominal,293.7,1
3481,nominal,268.8,1
3482,nominal,284.3,1
3483,nominal,272.7,1
3484,nominal,331.6,1
3485,nominal,356.7,1
3486,nominal,328.3,1
3487,nominal,333.2,1
3488,nominal,423.0,1
3489,nominal,433.1,1
3490,nominal,364.1,1
3491,thick,439.3,1
3492,nominal,389.9,1
3493,nominal,395.4,1
3494,nominal,284.3,1
3495,thin,241.3,1
3496,nominal,410.1,1
3497,nominal,266.7,1
3498,nominal,411.4,1
3499,nominal,345.9,1
3500,nominal,293.7,1
3501,nominal,316.6,1
3502,nominal,347.5,1
3503,nominal,339.6,1
3504,nominal,286.2,1
3505,nominal,282.4,1
3506,nominal,284.3,1
3507,nominal,286.2,1
3508,nominal,341.2,1
3509,nominal,344.4,1
3510,nominal,338.0,1
3511,nominal,328.3,1
3512,thick,439.3,1
3513,nominal,402.1,1
3514,nominal,381.5,1
3515,nominal,382.9,1
3516,nominal,424.3,1
3517,nominal,358.2,1
3518,nominal,288.1,1
3519,nominal,262.7,1
3520,nominal,364.1,1
3521,nominal,284.3,1
3522,nominal,359.7,1
3523,nominal,345.9,1
3524,nominal,290.0,1
3525,nominal,333.2,1
3526,nominal,350.6,1
3527,nominal,344.4,1
3528,nominal,290.0,1
3529,nominal,280.5,1
3530,nominal,299.1,1
3531,nominal,282.4,1
3532,nominal,328.3,1
3533,nominal,347.5,1
3534,nominal,314.9,1
3535,nominal,333.2,1
3536,nominal,321.7,0
3537,nominal,323.4,0
3538,nominal,316.6,0
3539,nominal,306.3,0
3540,nominal,410.1,1
3541,nominal,385.7,1
3542,nominal,370.0,1
3543,nominal,385.7,1
3544,broken,274.6,1
3545,nominal,368.6,1
3546,nominal,297.3,1
3547,nominal,288.1,1
3548,nominal,425.6,1
3549,nominal,314.9,1
3550,nominal,381.5,1
3551,nominal,331.6,1
3552,nominal,314.9,1
3553,nominal,331.6,1
3554,nominal,328.3,1
3555,nominal,330.0,1
3556,nominal,352.1,1
3557,thin,254.3,1
3558,nominal,326.7,1
3559,nominal,270.8,1
3560,nominal,308.0,1
3561,nominal,333.2,1
3562,nominal,309.8,1
3563,nominal,345.9,1
3564,nominal,403.5,1
3565,nominal,411.4,1
3566,nominal,372.9,1
3567,nominal,419.2,1
3568,nominal,394.0,1
3569,nominal,410.1,1
3570,nominal,330.0,1
3571,thin,258.5,1
3572,nominal,342.8,1
3573,thin,220.3,1
3574,nominal,355.1,1
3575,nominal,344.4,1
3576,nominal,309.8,1
3577,nominal,336.4,1
3578,nominal,326.7,1
3579,nominal,326.7,1
3580,nominal,341.2,1
3581,thin,234.5,1
3582,nominal,323.4,1
3583,thin,252.2,1
3584,nominal,325.0,1
3585,nominal,347.5,1
3586,nominal,321.7,1
3587,nominal,334.8,1
3588,nominal,428.1,1
3589,nominal,399.4,1
3590,nominal,399.4,1
3591,nominal,402.1,1
3592,nominal,370.0,1
3593,nominal,365.6,1
3594,nominal,311.5,1
3595,thin,197.0,1
3596,nominal,430.6,1
3597,thin,227.5,1
3598,nominal,378.7,1
3599,nominal,355.1,1
3600,nominal,313.2,1
3601,nominal,325.0,1
3602,nominal,342.8,1
3603,nominal,344.4,1
3604,nominal,323.4,1
3605,thin,236.8,1
3606,nominal,316.6,1
3607,thin,239.0,1
3608,nominal,344.4,1
3609,nominal,345.9,1
3610,nominal,333.2,1
3611,nominal,331.6,1
3612,nominal,407.5,1
3613,nominal,424.3,1
3614,nominal,404.8,1
3615,nominal,392.6,1
3616,nominal,421.8,1
3617,nominal,361.2,1
3618,nominal,304.5,1
3619,thin,217.8,1
3620,thick,447.8,1
3621,thin,232.2,1
3622,nominal,396.7,1
3623,nominal,353.6,1
3624,nominal,320.0,1
3625,nominal,316.6,1
3626,nominal,341.2,1
3627,nominal,345.9,1
3628,nominal,304.5,1
3629,nominal,264.7,1
3630,nominal,306.3,1
3631,nominal,268.8,1
3632,nominal,352.1,1
3633,nominal,362.7,1
3634,nominal,338.0,1
3635,nominal,349.0,1
3636,nominal,428.1,1
3637,nominal,410.1,1
3638,nominal,345.9,1
3639,nominal,404.8,1
3640,thick,439.3,1
3641,nominal,426.8,1
3642,nominal,299.1,1
3643,thin,217.8,1
3644,nominal,436.8,1
3645,thin,229.8,1
3646,nominal,395.4,1
3647,nominal,330.0,1
3648,nominal,306.3,1
3649,nominal,328.3,1
3650,nominal,338.0,1
3651,nominal,323.4,1
3652,nominal,325.0,1
3653,nominal,264.7,1
3654,nominal,311.5,1
3655,nominal,276.7,1
3656,nominal,328.3,1
3657,nominal,345.9,1
3658,nominal,325.0,1
3659,nominal,355.1,1
3660,nominal,428.1,1
3661,nominal,396.7,1
3662,nominal,398.1,1
3663,nominal,411.4,1
3664,nominal,387.1,1
3665,nominal,395.4,1
3666,nominal,299.1,1
3667,thin,225.1,1
3668,nominal,430.6,1
3669,thin,258.5,1
3670,nominal,404.8,1
3671,nominal,311.5,1
3672,nominal,311.5,1
3673,nominal,311.5,1
3674,nominal,314.9,1
3675,nominal,318.3,1
3676,nominal,308.0,1
3677,nominal,291.8,1
3678,nominal,297.3,1
3679,nominal,272.7,1
3680,nominal,323.4,1
3681,nominal,344.4,1
3682,nominal,331.6,1
3683,nominal,349.0,1
3684,thick,447.8,1
3685,nominal,417.9,1
3686,nominal,408.8,1
3687,nominal,416.6,1
3688,nominal,372.9,1
3689,nominal,425.6,1
3690,nominal,288.1,1
3691,thin,236.8,1
3692,thick,438.1,1
3693,thin,241.3,1
3694,nominal,395.4,1
3695,nominal,342.8,1
3696,nominal,299.1,1
3697,nominal,330.0,1
3698,nominal,325.0,1
3699,nominal,321.7,1
3700,nominal,290.0,1
3701,nominal,284.3,1
3702,nominal,290.0,1
3703,nominal,290.0,1
3704,nominal,336.4,1
3705,nominal,350.6,1
3706,nominal,342.8,1
3707,nominal,338.0,1
3708,nominal,408.8,1
3709,nominal,403.5,1
3710,nominal,382.9,1
3711,nominal,436.8,1
3712,nominal,380.1,1
3713,nominal,412.7,1
3714,nominal,278.6,1
3715,thin,252.2,1
3716,nominal,425.6,1
3717,nominal,272.7,1
3718,nominal,412.7,1
3719,nominal,342.8,1
3720,nominal,276.7,1
3721,nominal,326.7,1
3722,nominal,336.4,1
3723,nominal,334.8,1
3724,nominal,291.8,1
3725,nominal,280.5,1
3726,nominal,291.8,1
3727,nominal,282.4,1
3728,nominal,334.8,1
3729,nominal,339.6,1
3730,nominal,333.2,1
3731,nominal,328.3,1
3732,nominal,424.3,1
3733,nominal,396.7,1
3734,nominal,392.6,1
3735,nominal,424.3,1
3736,nominal,372.9,1
3737,nominal,402.1,1
3738,nominal,274.7,1
3739,nominal,282.4,1
3740,thick,442.9,1
3741,nominal,297.3,1
3742,nominal,411.4,1
3743,nominal,336.4,1
3744,nominal,280.5,1
3745,nominal,338.0,1
3746,nominal,330.0,1
3747,nominal,326.7,1
3748,nominal,282.4,1
3749,nominal,314.9,1
3750,nominal,302.7,1
3751,nominal,311.5,1
3752,nominal,328.3,1
3753,nominal,336.4,1
3754,nominal,321.7,1
3755,nominal,328.3,1
3756,nominal,308.0,0
3757,nominal,338.0,0
3758,nominal,328.3,0
3759,nominal,304.5,0
3760,nominal,423.0,1
3761,nominal,403.5,1
3762,nominal,361.2,1
3763,nominal,392.6,1
3764,nominal,380.1,1
3765,nominal,408.8,1
3766,nominal,282.4,1
3767,nominal,300.9,1
3768,nominal,380.1,1
3769,nominal,321.7,1
3770,nominal,378.7,1
3771,nominal,349.0,1
3772,nominal,299.1,1
3773,nominal,338.0,1
3774,nominal,331.6,1
3775,nominal,331.6,1
3776,nominal,341.2,1
3777,thin,254.3,1
3778,nominal,342.8,1
3779,missing,0.0,1
3780,nominal,318.3,1
3781,missing,0.0,1
3782,nominal,304.5,1
3783,nominal,316.6,1
3784,nominal,380.1,1
3785,nominal,380.1,1
3786,nominal,361.2,1
3787,nominal,395.4,1
3788,missing,0.0,0
3789,missing,0.0,0
3790,missing,0.0,0
3791,missing,0.0,0
3792,nominal,381.5,1
3793,nominal,394.0,1
3794,nominal,321.7,1
3795,thin,239.0,1
3796,nominal,429.4,1
3797,thin,256.4,1
3798,nominal,345.9,1
3799,nominal,336.4,1
3800,nominal,321.7,1
3801,nominal,309.8,1
3802,nominal,323.4,1
3803,nominal,318.3,1
3804,nominal,326.7,1
3805,thin,256.4,1
3806,nominal,321.7,1
3807,nominal,274.7,1
3808,nominal,318.3,1
3809,nominal,334.8,1
3810,nominal,299.1,1
3811,nominal,331.6,1
3812,nominal,414.0,1
3813,nominal,408.8,1
3814,nominal,345.9,1
3815,broken,331.5,1
3816,missing,0.0,0
3817,missing,0.0,0
3818,missing,0.0,0
3819,missing,0.0,0
3820,nominal,382.9,1
3821,nominal,370.0,1
3822,nominal,318.3,1
3823,thin,222.7,1
3824,nominal,396.7,1
3825,thin,260.6,1
3826,nominal,331.6,1
3827,nominal,342.8,1
3828,nominal,313.2,1
3829,nominal,330.0,1
3830,nominal,333.2,1
3831,nominal,323.4,1
3832,nominal,320.0,1
3833,nominal,264.7,1
3834,nominal,336.4,1
3835,nominal,272.7,1
3836,nominal,331.6,1
3837,nominal,342.8,1
3838,nominal,326.7,1
3839,nominal,344.4,1
3840,nominal,396.7,1
3841,nominal,381.5,1
3842,nominal,374.4,1
3843,nominal,398.1,1
3844,missing,0.0,0
3845,missing,0.0,0
3846,missing,0.0,0
3847,missing,0.0,0
3848,nominal,396.7,1
3849,nominal,396.7,1
3850,nominal,321.7,1
3851,thin,252.2,1
3852,nominal,429.4,1
3853,nominal,270.8,1
3854,nominal,374.4,1
3855,nominal,349.0,1
3856,nominal,300.9,1
3857,nominal,331.6,1
3858,nominal,339.6,1
3859,nominal,321.7,1
3860,nominal,321.7,1
3861,nominal,284.3,1
3862,nominal,316.6,1
3863,nominal,291.8,1
3864,nominal,328.3,1
3865,nominal,331.6,1
3866,nominal,325.0,1
3867,nominal,330.0,1
3868,nominal,419.2,1
3869,nominal,370.0,1
3870,nominal,367.1,1
3871,nominal,404.8,1
3872,missing,0.0,0
3873,missing,0.0,0
3874,missing,0.0,0
3875,missing,0.0,0
3876,nominal,368.6,1
3877,nominal,392.6,1
3878,nominal,306.3,1
3879,thin,245.7,1
3880,nominal,406.1,1
3881,nominal,264.7,1
3882,nominal,284.3,1
3883,nominal,330.0,1
3884,nominal,288.1,1
3885,nominal,330.0,1
3886,nominal,321.7,1
3887,nominal,308.0,1
3888,nominal,300.9,1
3889,nominal,297.3,1
3890,nominal,316.6,1
3891,nominal,293.7,1
3892,nominal,339.6,1
3893,nominal,326.7,1
3894,nominal,318.3,1
3895,nominal,339.6,1
3896,nominal,402.1,1
3897,nominal,361.2,1
3898,nominal,361.2,1
3899,nominal,389.9,1
3900,missing,0.0,0
3901,missing,0.0,0
3902,missing,0.0,0
3903,missing,0.0,0
3904,nominal,341.2,1
3905,nominal,423.0,1
3906,nominal,302.7,1
3907,thin,256.4,1
3908,nominal,403.5,1
3909,nominal,290.0,1
3910,nominal,371.5,1
3911,nominal,321.7,1
3912,nominal,302.7,1
3913,nominal,311.5,1
3914,nominal,313.2,1
3915,nominal,302.7,1
3916,nominal,302.7,1
3917,nominal,304.5,1
3918,nominal,320.0,1
3919,nominal,297.3,1
3920,nominal,325.0,1
3921,nominal,338.0,1
3922,nominal,330.0,1
3923,nominal,344.4,1
3924,nominal,395.4,1
3925,nominal,407.5,1
3926,nominal,403.5,1
3927,nominal,394.0,1
3928,missing,0.0,0
3929,missing,0.0,0
3930,missing,0.0,0
3931,missing,0.0,0
3932,nominal,364.1,1
3933,nominal,385.7,1
3934,nominal,291.8,1
3935,thin,260.6,1
3936,nominal,419.2,1
3937,nominal,295.5,1
3938,nominal,402.1,1
3939,nominal,347.5,1
3940,nominal,299.1,1
3941,nominal,308.0,1
3942,nominal,299.1,1
3943,nominal,325.0,1
3944,nominal,304.5,1
3945,nominal,282.4,1
3946,nominal,299.1,1
3947,nominal,304.5,1
3948,nominal,347.5,1
3949,nominal,352.1,1
3950,nominal,323.4,1
3951,nominal,338.0,1
3952,nominal,385.7,1
3953,nominal,429.4,1
3954,broken,336.4,1
3955,nominal,388.5,1
3956,missing,0.0,0
3957,missing,0.0,0
3958,missing,0.0,0
3959,missing,0.0,0
3960,nominal,375.8,1
3961,nominal,411.4,1
3962,nominal,311.5,1
3963,nominal,284.3,1
3964,nominal,370.0,1
3965,nominal,306.3,1
3966,nominal,352.1,1
3967,nominal,341.2,1
3968,nominal,276.7,1
3969,nominal,325.0,1
3970,nominal,323.4,1
3971,nominal,336.4,1
3972,nominal,286.2,1
3973,nominal,304.5,1
3974,nominal,293.7,1
3975,broken,311.5,1
3976,nominal,338.0,1
3977,nominal,338.0,1
3978,nominal,326.7,1
3979,nominal,345.9,1
3980,nominal,396.7,1
3981,nominal,395.4,1
3982,nominal,414.0,1
3983,nominal,380.1,1
3984,missing,0.0,0
3985,missing,0.0,0
3986,missing,0.0,0
3987,missing,0.0,0
3988,nominal,385.7,1
3989,nominal,385.7,1
3990,nominal,304.5,1
3991,nominal,297.3,1
3992,nominal,382.9,1
3993,nominal,300.9,1
3994,nominal,377.2,1
3995,nominal,352.1,1
3996,nominal,276.7,1
3997,nominal,336.4,1
3998,nominal,331.6,1
3999,nominal,325.0,1
4000,nominal,286.2,1
4001,nominal,333.2,1
4002,nominal,278.6,1
4003,nominal,328.3,1
4004,nominal,331.6,1
4005,nominal,333.2,1
4006,nominal,320.0,1
4007,nominal,331.6,1
4008,nominal,314.9,0
4009,nominal,325.0,0
4010,nominal,321.7,0
4011,nominal,311.5,0
4012,nominal,421.8,1
4013,nominal,371.5,1
4014,nominal,372.9,1
4015,nominal,370.0,1
4016,missing,0.0,0
4017,missing,0.0,0
4018,missing,0.0,0
4019,missing,0.0,0
4020,nominal,356.7,1
4021,nominal,403.5,1
4022,nominal,293.7,1
4023,nominal,304.5,1
4024,nominal,411.4,1
4025,nominal,321.7,1
4026,nominal,365.6,1
4027,nominal,341.2,1
4028,nominal,291.8,1
4029,nominal,328.3,1
4030,nominal,318.3,1
4031,nominal,318.3,1
4032,nominal,286.2,1
4033,nominal,300.9,1
4034,nominal,286.2,1
4035,nominal,291.8,1
4036,nominal,304.5,1
4037,nominal,290.0,1
4038,nominal,284.3,1
4039,nominal,304.5,1
4040,nominal,361.2,1
4041,nominal,314.9,1
4042,nominal,350.6,1
4043,nominal,336.4,1
4044,nominal,404.8,1
4045,nominal,367.1,1
4046,nominal,284.3,1
4047,nominal,314.9,1
4048,nominal,402.1,1
4049,nominal,297.3,1
4050,broken,297.3,1
4051,nominal,321.7,1
4052,nominal,288.1,1
4053,nominal,321.7,1
4054,nominal,338.0,1
4055,nominal,309.8,1
4056,nominal,270.8,1
4057,broken,296.4,1
4058,nominal,282.4,1
4059,nominal,293.7,1
4060,necked,304.5,1
4061,nominal,306.3,1
4062,nominal,321.7,1
4063,nominal,302.7,1
4064,nominal,377.2,1
4065,nominal,341.2,1
4066,nominal,355.1,1
4067,nominal,385.7,1
4068,nominal,387.1,1
4069,nominal,365.6,1
4070,nominal,272.7,1
4071,nominal,314.9,1
4072,nominal,391.3,1
4073,nominal,288.1,1
4074,nominal,375.8,1
4075,nominal,325.0,1
4076,nominal,284.3,1
4077,nominal,323.4,1
4078,nominal,321.7,1
4079,nominal,313.2,1
4080,nominal,282.4,1
4081,nominal,300.9,1
4082,nominal,270.8,1
4083,nominal,282.4,1
4084,nominal,304.5,1
4085,nominal,339.6,1
4086,nominal,325.0,1
4087,nominal,318.3,1
4088,nominal,377.2,1
4089,nominal,309.8,1
4090,broken,324.2,1
4091,nominal,389.9,1
4092,nominal,330.0,1
4093,nominal,408.8,1
4094,nominal,274.7,1
4095,necked,278.6,1
4096,nominal,407.5,1
4097,thin,254.3,1
4098,nominal,380.1,1
4099,nominal,338.0,1
4100,nominal,290.0,1
4101,missing,0.0,1
4102,nominal,318.3,1
4103,nominal,325.0,1
4104,nominal,290.0,1
4105,nominal,270.8,1
4106,nominal,290.0,1
4107,nominal,266.7,1
4108,nominal,328.3,1
4109,nominal,334.8,1
4110,nominal,316.6,1
4111,nominal,334.8,1
4112,nominal,399.4,1
4113,nominal,328.3,1
4114,nominal,370.0,1
4115,nominal,392.6,1
4116,nominal,389.9,1
4117,nominal,391.3,1
4118,nominal,288.1,1
4119,nominal,288.1,1
4120,nominal,426.8,1
4121,thin,260.6,1
4122,nominal,367.1,1
4123,nominal,316.6,1
4124,nominal,297.3,1
4125,nominal,326.7,1
4126,nominal,318.3,1
4127,nominal,313.2,1
4128,nominal,304.5,1
4129,nominal,268.8,1
4130,nominal,309.8,1
4131,nominal,266.7,1
4132,nominal,316.6,1
4133,nominal,331.6,1
4134,nominal,313.2,1
4135,nominal,316.6,1
4136,nominal,385.7,1
4137,nominal,370.0,1
4138,nominal,355.1,1
4139,nominal,368.6,1
